NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_95	WASL	na	9450	0.15818308293819427	0.55542254	Yes	
row_96	ARHGEF12	na	9786	0.15505889058113098	0.5541755	Yes	
row_97	ROCK2	na	9952	0.1537041813135147	0.5558113	Yes	
row_98	ITGA6	na	9965	0.15356850624084473	0.5600731	Yes	
row_99	ITGB2	na	10340	0.15027238428592682	0.55801636	Yes	
row_100	FGF5	na	10356	0.15017078816890717	0.5621277	Yes	
row_101	FGF23	na	10516	0.14874981343746185	0.5637225	Yes	
row_102	PDGFB	na	11035	0.14472472667694092	0.55902904	Yes	
row_103	FGF8	na	11172	0.14365611970424652	0.56087095	Yes	
row_104	ARHGAP35	na	11186	0.14355240762233734	0.56482416	Yes	
row_105	RDX	na	11217	0.143336221575737	0.5684788	Yes	
row_106	ARHGEF6	na	11268	0.14289715886116028	0.5717769	Yes	
row_107	ITGA4	na	11271	0.14286088943481445	0.5758991	Yes	
row_108	MYL12A	na	11275	0.1428205668926239	0.5800029	Yes	
row_109	DOCK1	na	11403	0.14174005389213562	0.58194375	Yes	
row_110	CSK	na	11436	0.14152799546718597	0.58551145	Yes	
row_111	NCKAP1L	na	11949	0.1374845802783966	0.58071053	Yes	
row_112	ITGAD	na	11982	0.13724979758262634	0.5841537	Yes	
row_113	FGFR3	na	12087	0.13653461635112762	0.5863385	Yes	
row_114	MYL12B	na	12456	0.13373994827270508	0.5839039	Yes	
row_115	PIK3R5	na	12560	0.13303735852241516	0.58600414	Yes	
row_116	VAV2	na	12630	0.1326349675655365	0.58867705	Yes	
row_117	F2R	na	12714	0.13198766112327576	0.5910905	Yes	
row_118	RRAS	na	12872	0.13101600110530853	0.5922037	Yes	
row_119	PIK3CD	na	12995	0.1302088499069214	0.59389496	Yes	
row_120	ARHGEF1	na	13265	0.12839479744434357	0.5930066	Yes	
row_121	MAP2K2	na	13583	0.1264839470386505	0.5912376	Yes	
row_122	FGF1	na	13902	0.12445556372404099	0.58939236	Yes	
row_123	FGF13	na	14020	0.12373035401105881	0.5909811	Yes	
row_124	HRAS	na	14039	0.12358449399471283	0.5942674	Yes	
row_125	PIK3CG	na	14152	0.12290654331445694	0.5959181	Yes	
row_126	PDGFD	na	14231	0.12242762744426727	0.5981394	Yes	
row_127	MYH10	na	14707	0.11947426944971085	0.5934505	Yes	
row_128	VAV1	na	14895	0.11845727264881134	0.5936825	Yes	
row_129	PDGFRB	na	14958	0.11810430139303207	0.59605306	Yes	
row_130	PDGFC	na	15077	0.11737431585788727	0.59743965	Yes	
row_131	FGF11	na	15115	0.11715920269489288	0.6002124	Yes	
row_132	APC2	na	15384	0.11544708162546158	0.5989646	No	
row_133	ITGA8	na	16185	0.11093898117542267	0.5884407	No	
row_134	FGF3	na	16569	0.10891498625278473	0.585026	No	
row_135	ARHGEF7	na	17557	0.10385997593402863	0.57108176	No	
row_136	MYLK3	na	17576	0.1037798747420311	0.5737918	No	
row_137	DIAPH2	na	17598	0.10365360230207443	0.57644665	No	
row_138	PFN1	na	18042	0.1014234721660614	0.5717826	No	
row_139	BDKRB1	na	18242	0.10046340525150299	0.5712849	No	
row_140	PAK6	na	18601	0.09859248995780945	0.56799954	No	
row_141	RAC2	na	18697	0.0981389656662941	0.5692219	No	
row_142	VAV3	na	19658	0.09319211542606354	0.5554314	No	
row_143	RAC3	na	19732	0.09283576905727386	0.5568776	No	
row_144	FGFR4	na	21130	0.08637133240699768	0.53537685	No	
row_145	INSRR	na	21194	0.08605211228132248	0.5367976	No	
row_146	CHRM4	na	21353	0.08531604707241058	0.53656393	No	
row_147	DIAPH1	na	21360	0.0852932333946228	0.5389424	No	
row_148	FGF14	na	21557	0.0843871608376503	0.5380285	No	
row_149	FGF17	na	21769	0.0834084078669548	0.5368283	No	
row_150	FGFR2	na	22025	0.08222445845603943	0.53483725	No	
row_151	FGF22	na	22563	0.0796215757727623	0.52792305	No	
row_152	PFN4	na	23080	0.07716505974531174	0.5212984	No	
row_153	CHRM3	na	24289	0.07172698527574539	0.50262034	No	
row_154	ITGA2B	na	24331	0.07155957072973251	0.5039976	No	
row_155	FGF6	na	24645	0.07009489834308624	0.5006567	No	
row_156	CRK	na	25678	0.06503079831600189	0.4848092	No	
row_157	PIP5K1B	na	25694	0.06496549397706985	0.48644152	No	
row_158	BDKRB2	na	26418	0.061735600233078	0.4758097	No	
row_159	PIK3R2	na	27892	0.05498205125331879	0.45208925	No	
row_160	ARHGEF4	na	28467	0.05230032280087471	0.44374415	No	
row_161	MYH14	na	28652	0.05168382450938225	0.44208503	No	
row_162	MRAS	na	29005	0.050088733434677124	0.43749166	No	
row_163	PDGFRA	na	29089	0.04964881390333176	0.43750945	No	
row_164	WAS	na	29460	0.047892019152641296	0.43254274	No	
row_165	ITGA1	na	29958	0.04562956839799881	0.42532715	No	
row_166	FGF4	na	30037	0.0452885776758194	0.42530403	No	
row_167	FGF20	na	30411	0.0434054359793663	0.42015523	No	
row_168	MYL7	na	30748	0.041801583021879196	0.41559577	No	
row_169	DIAPH3	na	31117	0.0401771105825901	0.41043898	No	
row_170	FGF21	na	31541	0.03814105689525604	0.40427753	No	
row_171	FGF16	na	33487	0.02897067926824093	0.37168682	No	
row_172	FGF18	na	33577	0.028614895418286324	0.3709895	No	
row_173	ITGA9	na	34829	0.023005042225122452	0.35015476	No	
row_174	ITGAE	na	34871	0.02277907356619835	0.35011274	No	
row_175	ITGA7	na	34935	0.022417111322283745	0.34968203	No	
row_176	FGF10	na	35604	0.01925787888467312	0.33875975	No	
row_177	ARAF	na	35760	0.018529433757066727	0.3366345	No	
row_178	FGF12	na	37495	0.010944847948849201	0.3071463	No	
row_179	EGFR	na	37526	0.010830597020685673	0.30694574	No	
row_180	ITGB7	na	37966	0.008952178992331028	0.29966	No	
row_181	PIK3R3	na	38239	0.00792722124606371	0.2952151	No	
row_182	ACTN3	na	39930	0.002174088731408119	0.26622808	No	
row_183	FGF2	na	46075	-0.004107531160116196	0.1607352	No	
row_184	ITGA10	na	46176	-0.004469648469239473	0.15914631	No	
row_185	TMSB4Y	na	47578	-0.010882683098316193	0.13538043	No	
row_186	IQGAP2	na	47739	-0.011699526570737362	0.1329705	No	
row_187	ITGAL	na	47913	-0.01263884175568819	0.13036445	No	
row_188	INS	na	48407	-0.01564982160925865	0.12234534	No	
row_189	MYL10	na	48893	-0.018571022897958755	0.11454875	No	
row_190	PAK3	na	49728	-0.024235248565673828	0.10091782	No	
row_191	GSN	na	49778	-0.024651454761624336	0.10079277	No	
row_192	MYLK	na	49789	-0.024713978171348572	0.10133993	No	
row_193	MOS	na	50319	-0.02858274057507515	0.093078285	No	
row_194	CHRM5	na	51219	-0.03543727099895477	0.078655966	No	
row_195	CHRM2	na	51738	-0.0397852286696434	0.07090934	No	
row_196	ACTN2	na	51850	-0.04067433252930641	0.07018473	No	
row_197	FGF7	na	52588	-0.046955402940511703	0.05888222	No	
row_198	MYL9	na	52899	-0.04989026114344597	0.05500503	No	
row_199	FGF19	na	53649	-0.05716368183493614	0.04379326	No	
row_200	CFL2	na	54094	-0.06202229484915733	0.037965655	No	
row_201	MYLPF	na	54954	-0.07276912033557892	0.025317078	No	
row_202	CYFIP2	na	55075	-0.07459203898906708	0.02542459	No	
row_203	MYL2	na	55282	-0.07792660593986511	0.024150824	No	
row_204	CD14	na	55739	-0.08562208712100983	0.01880358	No	
row_205	CHRM1	na	55936	-0.08943116664886475	0.018036433	No	
row_206	BAIAP2	na	56758	-0.11238488554954529	0.007193678	No	
row_207	PIK3R1	na	56949	-0.11986180394887924	0.0074150474	No	
row_208	MYL5	na	57124	-0.12670406699180603	0.008110524	No	
row_209	TIAM1	na	57184	-0.12975001335144043	0.010871417	No	
row_210	PFN3	na	57236	-0.13275954127311707	0.013857388	No	
row_211	F2	na	58013	-0.2025640904903412	0.006411924	No	
